11.30 -679.10478170
11.40 -679.55995568
11.50 -679.90251551
11.60 -680.15886947
11.70 -680.30293936
11.80 -680.35302474
11.90 -680.35693038
12.00 -680.28661849
12.10 -680.16159023
12.20 -679.97286816
12.30 -679.75549188
12.40 -679.49920328
12.50 -679.19732284
