# Temperature: 50.000000
# Parameters: -649.121085 0.057474 6.168392 1669.018652
11.099997294591      -646.618408454512
11.200005314623      -647.322735682911
11.300007831461      -647.884691682692
11.399989740424      -648.327333551090
11.500012602381      -648.640252180252
11.600009908830      -648.885205418949
11.699992694860      -648.999373001700
11.799995212102      -649.118769058023
11.900002353882      -649.129773352917
12.000000000000      -649.082060763455
12.099997723288      -648.961022692698
12.200004479081      -648.826870283301
12.300006609819      -648.651091767222
12.399991328471      -648.390801694594
12.499989333324      -648.160076385668
12.600008398415      -647.893214891384
12.699993799985      -647.612341071379
12.799995930988      -647.320231405010


