3.54 1.88902912
3.64 1.35505609
3.74 0.98650053
3.84 0.66655050
3.94 0.43810157
4.04 0.29307811
4.14 0.20028889
4.24 0.07984879
4.34 0.00797654
4.44 0.00185466

                
