4.00 -102.53708284
4.10 -103.54383273
4.20 -104.23848542
4.30 -104.68791231
4.40 -104.94545712
4.50 -105.05390241
4.60 -105.05953780
4.70 -104.97946787
4.80 -104.84262751
4.90 -104.66537430
5.00 -104.45949194
