4.01 -58.35022347
4.11 -58.67622889
4.21 -58.88835972
4.31 -59.01285821
4.41 -59.07069246
4.51 -59.07869138
4.61 -59.04939731
4.71 -58.99346071
4.81 -58.91891893
4.91 -58.83167636
5.01 -58.73816812
5.11 -58.64127462
