11.30 -586.18788314
11.40 -587.02500646
11.50 -587.69494122
11.60 -588.21479624
11.70 -588.61613496
11.80 -588.87385288
11.90 -589.02770931
12.00 -589.08285312
12.10 -589.04421597
12.20 -588.93371474
12.30 -588.73714386
12.40 -588.49427445
