4.10  -117.29818243
4.20  -117.74943022
4.30  -118.01944529
4.40  -118.14362387
4.50  -118.16939851
4.60  -118.11662706
4.70  -118.00880455
4.80  -117.86379175
4.90  -117.69532458
5.00  -117.51027467
