7.280000000000000249e+00 2.077329046539416524e+01 4.189674833429393175e+00 -1.470698847268968201e+01 -1.416370924503437401e+01
7.280427068141947622e+00 2.077694656333722278e+01 4.183160099139823451e+00 -1.470708401545007149e+01 -1.416455409131953047e+01
7.280854136283894995e+00 2.078060309023713614e+01 4.176651401223978155e+00 -1.470717942079179075e+01 -1.416539830334411221e+01
7.281281204425842368e+00 2.078426004611906563e+01 4.170148734616899056e+00 -1.470727468881835875e+01 -1.416624188150704811e+01
7.281708272567789741e+00 2.078791743100817513e+01 4.163652094257828118e+00 -1.470736981963322876e+01 -1.416708482620703613e+01
7.282135340709737115e+00 2.079157524492962850e+01 4.157161475090238589e+00 -1.470746481333977762e+01 -1.416792713784251667e+01
7.282562408851684488e+00 2.079523348790858961e+01 4.150676872061790590e+00 -1.470755967004132003e+01 -1.416876881681168676e+01
7.282989476993631861e+00 2.079889215997021878e+01 4.144198280124453682e+00 -1.470765438984108897e+01 -1.416960986351248408e+01
7.283416545135579234e+00 2.080255126113967634e+01 4.137725694234304363e+00 -1.470774897284226235e+01 -1.417045027834261361e+01
7.283843613277526607e+00 2.080621079144212260e+01 4.131259109351699266e+00 -1.470784341914793636e+01 -1.417129006169951566e+01
7.284270681419473981e+00 2.080987075090272853e+01 4.124798520441184557e+00 -1.470793772886114503e+01 -1.417212921398039605e+01
7.284697749561421354e+00 2.081353113954665801e+01 4.118343922471479068e+00 -1.470803190208484246e+01 -1.417296773558220302e+01
7.285124817703368727e+00 2.081719195739905715e+01 4.111895310415557780e+00 -1.470812593892192588e+01 -1.417380562690164147e+01
7.285551885845316100e+00 2.082085320448510757e+01 4.105452679250523040e+00 -1.470821983947521261e+01 -1.417464288833516584e+01
7.285978953987264362e+00 2.082451488082996960e+01 4.099016023957720911e+00 -1.470831360384745778e+01 -1.417547952027899250e+01
7.286406022129211735e+00 2.082817698645878934e+01 4.092585339522717192e+00 -1.470840723214133838e+01 -1.417631552312906784e+01
7.286833090271159108e+00 2.083183952139674133e+01 4.086160620935144649e+00 -1.470850072445946743e+01 -1.417715089728111622e+01
7.287260158413106481e+00 2.083550248566898588e+01 4.079741863188960593e+00 -1.470859408090439047e+01 -1.417798564313059906e+01
7.287687226555053854e+00 2.083916587930068332e+01 4.073329061282180419e+00 -1.470868730157857840e+01 -1.417881976107273800e+01
7.288114294697001228e+00 2.084282970231700460e+01 4.066922210217038369e+00 -1.470878038658443465e+01 -1.417965325150250777e+01
7.288541362838948601e+00 2.084649395474310296e+01 4.060521304999976877e+00 -1.470887333602429159e+01 -1.418048611481463261e+01
7.288968430980895974e+00 2.085015863660414581e+01 4.054126340641575510e+00 -1.470896615000041940e+01 -1.418131835140358810e+01
7.289395499122843347e+00 2.085382374792528992e+01 4.047737312156541201e+00 -1.470905882861500835e+01 -1.418214996166361352e+01
7.289822567264790720e+00 2.085748928873170627e+01 4.041354214563802394e+00 -1.470915137197018652e+01 -1.418298094598869419e+01
7.290249635406738093e+00 2.086115525904854806e+01 4.034977042886373155e+00 -1.470924378016801448e+01 -1.418381130477257557e+01
7.290676703548685467e+00 2.086482165890098983e+01 4.028605792151516596e+00 -1.470933605331047289e+01 -1.418464103840874380e+01
7.291103771690632840e+00 2.086848848831418479e+01 4.022240457390573454e+00 -1.470942819149948377e+01 -1.418547014729045230e+01
7.291530839832580213e+00 2.087215574731329681e+01 4.015881033639039366e+00 -1.470952019483689632e+01 -1.418629863181070583e+01
7.291957907974527586e+00 2.087582343592348977e+01 4.009527515936547104e+00 -1.470961206342449223e+01 -1.418712649236226753e+01
7.292384976116474959e+00 2.087949155416992397e+01 4.003179899326924307e+00 -1.470970379736398392e+01 -1.418795372933764476e+01
7.292812044258422333e+00 2.088316010207776685e+01 3.996838178858051371e+00 -1.470979539675700920e+01 -1.418878034312910863e+01
7.293239112400369706e+00 2.088682907967217872e+01 3.990502349581988462e+00 -1.470988686170514548e+01 -1.418960633412868333e+01
7.293666180542317079e+00 2.089049848697831635e+01 3.984172406554921331e+00 -1.470997819230989734e+01 -1.419043170272814791e+01
7.294093248684264452e+00 2.089416832402134716e+01 3.977848344837172423e+00 -1.471006938867270186e+01 -1.419125644931903452e+01
7.294520316826211825e+00 2.089783859082644213e+01 3.971530159493129819e+00 -1.471016045089492330e+01 -1.419208057429263370e+01
7.294947384968159199e+00 2.090150928741874381e+01 3.965217845591344936e+00 -1.471025137907786196e+01 -1.419290407803999621e+01
7.295374453110106572e+00 2.090518041382343384e+01 3.958911398204491672e+00 -1.471034217332274885e+01 -1.419372696095191877e+01
7.295801521252053945e+00 2.090885197006566543e+01 3.952610812409323771e+00 -1.471043283373074040e+01 -1.419454922341895831e+01
7.296228589394001318e+00 2.091252395617060245e+01 3.946316083286695253e+00 -1.471052336040293618e+01 -1.419537086583143548e+01
7.296655657535948691e+00 2.091619637216340877e+01 3.940027205921627473e+00 -1.471061375344035582e+01 -1.419619188857941339e+01
7.297082725677896065e+00 2.091986921806924116e+01 3.933744175403152799e+00 -1.471070401294395680e+01 -1.419701229205272419e+01
7.297509793819844326e+00 2.092354249391328125e+01 3.927466986824451389e+00 -1.471079413901462374e+01 -1.419783207664094782e+01
7.297936861961791699e+00 2.092721619972066449e+01 3.921195635282807235e+00 -1.471088413175318088e+01 -1.419865124273342794e+01
7.298363930103739072e+00 2.093089033551656897e+01 3.914930115879551753e+00 -1.471097399126037253e+01 -1.419946979071926130e+01
7.298790998245686446e+00 2.093456490132615144e+01 3.908670423720148612e+00 -1.471106371763688436e+01 -1.420028772098729952e+01
7.299218066387633819e+00 2.093823989717457579e+01 3.902416553914093811e+00 -1.471115331098333279e+01 -1.420110503392616152e+01
7.299645134529581192e+00 2.094191532308700943e+01 3.896168501574983178e+00 -1.471124277140025960e+01 -1.420192172992421753e+01
7.300072202671528565e+00 2.094559117908860912e+01 3.889926261820534581e+00 -1.471133209898814442e+01 -1.420273780936958552e+01
7.300499270813475938e+00 2.094926746520454230e+01 3.883689829772457802e+00 -1.471142129384739405e+01 -1.420355327265015433e+01
7.300926338955423311e+00 2.095294418145996573e+01 3.877459200556554020e+00 -1.471151035607835489e+01 -1.420436812015357475e+01
7.301353407097370685e+00 2.095662132788004683e+01 3.871234369302751777e+00 -1.471159928578129694e+01 -1.420518235226723647e+01
7.301780475239318058e+00 2.096029890448994593e+01 3.865015331144942667e+00 -1.471168808305642450e+01 -1.420599596937830889e+01
7.302207543381265431e+00 2.096397691131482333e+01 3.858802081221159863e+00 -1.471177674800387969e+01 -1.420680897187370562e+01
7.302634611523212804e+00 2.096765534837984646e+01 3.852594614673432893e+00 -1.471186528072373001e+01 -1.420762136014010402e+01
7.303061679665160177e+00 2.097133421571017564e+01 3.846392926647877353e+00 -1.471195368131597725e+01 -1.420843313456394164e+01
7.303488747807107551e+00 2.097501351333097119e+01 3.840197012294613188e+00 -1.471204194988055747e+01 -1.420924429553141444e+01
7.303915815949054924e+00 2.097869324126740054e+01 3.834006866767883714e+00 -1.471213008651733389e+01 -1.421005484342846792e+01
7.304342884091002297e+00 2.098237339954462399e+01 3.827822485225889970e+00 -1.471221809132610758e+01 -1.421086477864082376e+01
7.304769952232949670e+00 2.098605398818779477e+01 3.821643862830936378e+00 -1.471230596440660854e+01 -1.421167410155394606e+01
7.305197020374897043e+00 2.098973500722209096e+01 3.815470994749265543e+00 -1.471239370585850104e+01 -1.421248281255307511e+01
7.305624088516844417e+00 2.099341645667266576e+01 3.809303876151273638e+00 -1.471248131578138008e+01 -1.421329091202319539e+01
7.306051156658791790e+00 2.099709833656468660e+01 3.803142502211312337e+00 -1.471256879427477315e+01 -1.421409840034905869e+01
7.306478224800739163e+00 2.100078064692331381e+01 3.796986868107733670e+00 -1.471265614143814560e+01 -1.421490527791518055e+01
7.306905292942686536e+00 2.100446338777370769e+01 3.790836969022954417e+00 -1.471274335737088990e+01 -1.421571154510583490e+01
7.307332361084633909e+00 2.100814655914103213e+01 3.784692800143413915e+00 -1.471283044217232749e+01 -1.421651720230504701e+01
7.307759429226581283e+00 2.101183016105044743e+01 3.778554356659506119e+00 -1.471291739594172299e+01 -1.421732224989661120e+01
7.308186497368528656e+00 2.101551419352712102e+01 3.772421633765703497e+00 -1.471300421877826636e+01 -1.421812668826408554e+01
7.308613565510476029e+00 2.101919865659621323e+01 3.766294626660464218e+00 -1.471309091078108189e+01 -1.421893051779077410e+01
7.309040633652424290e+00 2.102288355028289502e+01 3.760173330546194848e+00 -1.471317747204922455e+01 -1.421973373885976066e+01
7.309467701794371663e+00 2.102656887461231250e+01 3.754057740629402229e+00 -1.471326390268168716e+01 -1.422053635185387321e+01
7.309894769936319037e+00 2.103025462960963310e+01 3.747947852120483425e+00 -1.471335020277739147e+01 -1.422133835715571593e+01
7.310321838078266410e+00 2.103394081530002424e+01 3.741843660233884705e+00 -1.471343637243519531e+01 -1.422213975514764606e+01
7.310748906220213783e+00 2.103762743170864624e+01 3.735745160188042924e+00 -1.471352241175388720e+01 -1.422294054621178638e+01
7.311175974362161156e+00 2.104131447886066297e+01 3.729652347205367313e+00 -1.471360832083218817e+01 -1.422374073073000922e+01
7.311603042504108529e+00 2.104500195678123475e+01 3.723565216512224829e+00 -1.471369409976875353e+01 -1.422454030908397016e+01
7.312030110646055903e+00 2.104868986549552190e+01 3.717483763339030745e+00 -1.471377974866217109e+01 -1.422533928165506545e+01
7.312457178788003276e+00 2.105237820502869539e+01 3.711407982920098991e+00 -1.471386526761096469e+01 -1.422613764882446930e+01
7.312884246929950649e+00 2.105606697540590844e+01 3.705337870493744301e+00 -1.471395065671358715e+01 -1.422693541097311254e+01
7.313311315071898022e+00 2.105975617665232846e+01 3.699273421302275100e+00 -1.471403591606842731e+01 -1.422773256848168444e+01
7.313738383213845395e+00 2.106344580879311579e+01 3.693214630591934000e+00 -1.471412104577380831e+01 -1.422852912173064333e+01
7.314165451355792769e+00 2.106713587185344139e+01 3.687161493612939545e+00 -1.471420604592798043e+01 -1.422932507110020417e+01
7.314592519497740142e+00 2.107082636585845492e+01 3.681114005619429808e+00 -1.471429091662913358e+01 -1.423012041697035279e+01
7.315019587639687515e+00 2.107451729083332026e+01 3.675072161869563647e+00 -1.471437565797539015e+01 -1.423091515972083165e+01
7.315446655781634888e+00 2.107820864680320838e+01 3.669035957625387923e+00 -1.471446027006480506e+01 -1.423170929973115051e+01
7.315873723923582261e+00 2.108190043379327605e+01 3.663005388152955621e+00 -1.471454475299536746e+01 -1.423250283738058108e+01
7.316300792065529635e+00 2.108559265182869069e+01 3.656980448722213506e+00 -1.471462910686499903e+01 -1.423329577304815530e+01
7.316727860207477008e+00 2.108928530093460907e+01 3.650961134607097591e+00 -1.471471333177155572e+01 -1.423408810711267414e+01
7.317154928349424381e+00 2.109297838113619505e+01 3.644947441085430562e+00 -1.471479742781282773e+01 -1.423487983995269879e+01
7.317581996491371754e+00 2.109667189245861607e+01 3.638939363438992824e+00 -1.471488139508653603e+01 -1.423567097194655595e+01
7.318009064633319127e+00 2.110036583492702533e+01 3.632936896953514072e+00 -1.471496523369034115e+01 -1.423646150347233963e+01
7.318436132775266501e+00 2.110406020856659381e+01 3.626940036918614663e+00 -1.471504894372183081e+01 -1.423725143490790224e+01
7.318863200917213874e+00 2.110775501340247828e+01 3.620948778627882447e+00 -1.471513252527853233e+01 -1.423804076663086526e+01
7.319290269059161247e+00 2.111145024945984616e+01 3.614963117378797275e+00 -1.471521597845790374e+01 -1.423882949901860862e+01
7.319717337201108620e+00 2.111514591676386132e+01 3.608983048472753641e+00 -1.471529930335733383e+01 -1.423961763244828660e+01
7.320144405343055993e+00 2.111884201533967698e+01 3.603008567215052249e+00 -1.471538250007415627e+01 -1.424040516729681549e+01
7.320571473485004255e+00 2.112253854521247121e+01 3.597039668914946198e+00 -1.471546556870562661e+01 -1.424119210394086821e+01
7.320998541626951628e+00 2.112623550640738657e+01 3.591076348885569480e+00 -1.471554850934894176e+01 -1.424197844275689384e+01
7.321425609768899001e+00 2.112993289894959759e+01 3.585118602443953861e+00 -1.471563132210122937e+01 -1.424276418412109990e+01
7.321852677910846374e+00 2.113363072286426458e+01 3.579166424911061739e+00 -1.471571400705955313e+01 -1.424354932840946297e+01
7.322279746052793747e+00 2.113732897817655143e+01 3.573219811611697327e+00 -1.471579656432091099e+01 -1.424433387599772516e+01
7.322706814194741121e+00 2.114102766491161844e+01 3.567278757874611017e+00 -1.471587899398223165e+01 -1.424511782726139053e+01
7.323133882336688494e+00 2.114472678309462950e+01 3.561343259032423436e+00 -1.471596129614038695e+01 -1.424590118257574112e+01
7.323560950478635867e+00 2.114842633275074846e+01 3.555413310421668083e+00 -1.471604347089217235e+01 -1.424668394231580493e+01
7.323988018620583240e+00 2.115212631390513209e+01 3.549488907382696734e+00 -1.471612551833432292e+01 -1.424746610685639503e+01
7.324415086762530613e+00 2.115582672658294783e+01 3.543570045259801127e+00 -1.471620743856350799e+01 -1.424824767657208469e+01
