0.000000000000000 11.854
10.000000000000000 11.8542
20.000000000000000 11.8554
30.000000000000000 11.8574
40.000000000000000 11.8599
50.000000000000000 11.8627
60.000000000000000 11.8659
70.000000000000000 11.8695
80.000000000000000 11.8734
90.000000000000000 11.8777
100.000000000000000 11.8823
110.000000000000000 11.8871
120.000000000000000 11.8923
130.000000000000000 11.8977
140.000000000000000 11.9033
150.000000000000000 11.9091
160.000000000000000 11.9151
170.000000000000000 11.9212
180.000000000000000 11.9275
190.000000000000000 11.934
200.000000000000000 11.9405
210.000000000000000 11.9471
220.000000000000000 11.954
230.000000000000000 11.9608
240.000000000000000 11.9678
250.000000000000000 11.9747
260.000000000000000 11.9818
270.000000000000000 11.989
280.000000000000000 11.9961
290.000000000000000 12.0032
300.000000000000000 12.0104
