0.000000000000000 11.8779
10.000000000000000 11.878
20.000000000000000 11.8788
30.000000000000000 11.8803
40.000000000000000 11.8822
50.000000000000000 11.8845
60.000000000000000 11.8872
70.000000000000000 11.8902
80.000000000000000 11.8937
90.000000000000000 11.8975
100.000000000000000 11.9017
110.000000000000000 11.9062
120.000000000000000 11.911
130.000000000000000 11.916
140.000000000000000 11.9214
150.000000000000000 11.9269
160.000000000000000 11.9327
170.000000000000000 11.9386
180.000000000000000 11.9447
190.000000000000000 11.951
200.000000000000000 11.9575
210.000000000000000 11.9641
220.000000000000000 11.9708
230.000000000000000 11.9776
240.000000000000000 11.9846
250.000000000000000 11.9916
260.000000000000000 11.9988
270.000000000000000 12.006
280.000000000000000 12.0133
290.000000000000000 12.0207
300.000000000000000 12.0282
