0.000000000000000 11.8738
10.000000000000000 11.8739
20.000000000000000 11.8746
30.000000000000000 11.8759
40.000000000000000 11.8775
50.000000000000000 11.8793
60.000000000000000 11.8814
70.000000000000000 11.8838
80.000000000000000 11.8865
90.000000000000000 11.8895
100.000000000000000 11.8928
110.000000000000000 11.8963
120.000000000000000 11.9001
130.000000000000000 11.904
140.000000000000000 11.9082
150.000000000000000 11.9126
160.000000000000000 11.9171
170.000000000000000 11.9218
180.000000000000000 11.9267
190.000000000000000 11.9317
200.000000000000000 11.9368
210.000000000000000 11.9421
220.000000000000000 11.9475
230.000000000000000 11.953
240.000000000000000 11.9587
250.000000000000000 11.9645
260.000000000000000 11.9704
270.000000000000000 11.9765
280.000000000000000 11.9827
290.000000000000000 11.989
300.000000000000000 11.9954
