4.01 -51.90612897
4.11 -52.09943475
4.21 -52.25259259
4.31 -52.38149887
4.41 -52.47842921
4.51 -52.52593285
4.61 -52.52091873
4.71 -52.47702751
4.81 -52.40573667
4.91 -52.31654698
5.01 -52.21322163
5.11 -52.10207828
