# Temperature: 0.000000
# Parameters: -649.056503 0.057889 6.186329 1667.392422
1367.630000000000109      -646.569246283187795
1404.930000000000064      -647.259987822679477
1442.900000000000091      -647.831109296062550
1481.539999999999964      -648.261677689984253
1520.880000000000109      -648.586070806567250
1560.900000000000091      -648.829965005139229
1601.609999999999900      -648.952621171451710
1643.029999999999973      -649.051238086095054
1685.160000000000082      -649.062676232163199
1728.000000000000000      -649.007551211700047
1771.559999999999945      -648.894678796858216
1815.849999999999909      -648.751460856451331
1860.869999999999891      -648.562371292007015
1906.619999999999891      -648.326319714833062
1953.119999999999891      -648.083002271562009
2000.380000000000109      -647.805049446310591
2048.380000000000109      -647.531478387854122
2097.150000000000091      -647.232244916563900


# Temperature: 10.000000
# Parameters: -649.057153 0.057881 6.183085 1667.445122
1367.630000000000109      -646.569595093508269
1404.930000000000064      -647.260725006823122
1442.900000000000091      -647.831481668499350
1481.539999999999964      -648.262095426801920
1520.880000000000109      -648.586375604006889
1560.900000000000091      -648.830465629116929
1601.609999999999900      -648.952847287549503
1643.029999999999973      -649.051985848005984
1685.160000000000082      -649.063268485556932
1728.000000000000000      -649.008431994785724
1771.559999999999945      -648.895583504809451
1815.849999999999909      -648.752473222152048
1860.869999999999891      -648.563328147749530
1906.619999999999891      -648.326796986052386
1953.119999999999891      -648.083766176849508
2000.380000000000109      -647.806654601237483
2048.380000000000109      -647.532055657632441
2097.150000000000091      -647.233042960698526


# Temperature: 20.000000
# Parameters: -649.061662 0.057846 6.175849 1667.635800
1367.630000000000109      -646.572375534137677
1404.930000000000064      -647.265473594121545
1442.900000000000091      -647.834773207231024
1481.539999999999964      -648.266405827554649
1520.880000000000109      -648.589378544642614
1560.900000000000091      -648.834015682633662
1601.609999999999900      -648.955064899965237
1643.029999999999973      -649.057213369988062
1685.160000000000082      -649.067982694593752
1728.000000000000000      -649.014216095330653
1771.559999999999945      -648.900384864864122
1815.849999999999909      -648.758234723420628
1860.869999999999891      -648.570217179304223
1906.619999999999891      -648.330518722555666
1953.119999999999891      -648.089199824338152
2000.380000000000109      -647.813982243236410
2048.380000000000109      -647.537231019386240
2097.150000000000091      -647.239194354154847


# Temperature: 30.000000
# Parameters: -649.072943 0.057771 6.169500 1667.960701
1367.630000000000109      -646.580501589239020
1404.930000000000064      -647.276669391681821
1442.900000000000091      -647.843854173739032
1481.539999999999964      -648.278018019760339
1520.880000000000109      -648.598365516609533
1560.900000000000091      -648.843338237011835
1601.609999999999900      -648.962238284413615
1643.029999999999973      -649.069443252599285
1685.160000000000082      -649.079862558411378
1728.000000000000000      -649.027762883012088
1771.559999999999945      -648.911898687773260
1815.849999999999909      -648.771687452302558
1860.869999999999891      -648.586474077796538
1906.619999999999891      -648.340998444867409
1953.119999999999891      -648.102708795931676
2000.380000000000109      -647.829825842888567
2048.380000000000109      -647.551129890422544
2097.150000000000091      -647.254616649609943


# Temperature: 40.000000
# Parameters: -649.092534 0.057649 6.166797 1668.416598
1367.630000000000109      -646.595657549035764
1404.930000000000064      -647.295617752565931
1442.900000000000091      -647.860304393726892
1481.539999999999964      -648.298226427365876
1520.880000000000109      -648.615116719988123
1560.900000000000091      -648.860162685676187
1601.609999999999900      -648.976651010446290
1643.029999999999973      -649.089807286874361
1685.160000000000082      -649.100276690426313
1728.000000000000000      -649.050218690962652
1771.559999999999945      -648.931844177854600
1815.849999999999909      -648.794345455631060
1860.869999999999891      -648.613281998514253
1906.619999999999891      -648.360701158297616
1953.119999999999891      -648.126052894840313
2000.380000000000109      -647.855940381948926
2048.380000000000109      -647.575852336863932
2097.150000000000091      -647.281331376944081


# Temperature: 50.000000
# Parameters: -649.121085 0.057474 6.168392 1669.018652
1367.630000000000109      -646.618408454511950
1404.930000000000064      -647.322735682911230
1442.900000000000091      -647.884691682691937
1481.539999999999964      -648.327333551089851
1520.880000000000109      -648.640252180252446
1560.900000000000091      -648.885205418948885
1601.609999999999900      -648.999373001700405
1643.029999999999973      -649.118769058022963
1685.160000000000082      -649.129773352916686
1728.000000000000000      -649.082060763454706
1771.559999999999945      -648.961022692697611
1815.849999999999909      -648.826870283301218
1860.869999999999891      -648.651091767222056
1906.619999999999891      -648.390801694593733
1953.119999999999891      -648.160076385667708
2000.380000000000109      -647.893214891383764
2048.380000000000109      -647.612341071379092
2097.150000000000091      -647.320231405010418


# Temperature: 60.000000
# Parameters: -649.158791 0.057245 6.173700 1669.786725
1367.630000000000109      -646.648782471589584
1404.930000000000064      -647.357980121276228
1442.900000000000091      -647.917072378697071
1481.539999999999964      -648.365233265021061
1520.880000000000109      -648.673858686707604
1560.900000000000091      -648.918648081946344
1601.609999999999900      -649.030764975998864
1643.029999999999973      -649.156441936576584
1685.160000000000082      -649.168491888221297
1728.000000000000000      -649.123416434791920
1771.559999999999945      -648.999734375151320
1815.849999999999909      -648.869477151315095
1860.869999999999891      -648.699980783202705
1906.619999999999891      -648.431730205924964
1953.119999999999891      -648.205079544961563
2000.380000000000109      -647.941950439570746
2048.380000000000109      -647.660851901607543
2097.150000000000091      -647.371514087003220


# Temperature: 70.000000
# Parameters: -649.205643 0.056966 6.181722 1670.735334
1367.630000000000109      -646.686613010281235
1404.930000000000064      -647.401143963767822
1442.900000000000091      -647.957310514007190
1481.539999999999964      -648.411688867003022
1520.880000000000109      -648.715824206848424
1560.900000000000091      -648.960450570151352
1601.609999999999900      -649.070873490649092
1643.029999999999973      -649.202779820218666
1685.160000000000082      -649.216384432099176
1728.000000000000000      -649.174236606349154
1771.559999999999945      -649.048020729944824
1815.849999999999909      -648.922143914351182
1860.869999999999891      -648.759816675120646
1906.619999999999891      -648.483523830556010
1953.119999999999891      -648.261038006338936
2000.380000000000109      -648.002090473906946
2048.380000000000109      -647.721251854050024
2097.150000000000091      -647.434984496002244


# Temperature: 80.000000
# Parameters: -649.261531 0.056641 6.191542 1671.870469
1367.630000000000109      -646.731685460894482
1404.930000000000064      -647.451985733413494
1442.900000000000091      -648.005216313777964
1481.539999999999964      -648.466441999787662
1520.880000000000109      -648.765973410504330
1560.900000000000091      -649.010486753587884
1601.609999999999900      -649.119609577777851
1643.029999999999973      -649.257661449140642
1685.160000000000082      -649.273311617336958
1728.000000000000000      -649.234375536891207
1771.559999999999945      -649.105778490667149
1815.849999999999909      -648.984710819726388
1860.869999999999891      -648.830342592691409
1906.619999999999891      -648.546003539310504
1953.119999999999891      -648.327734129596479
2000.380000000000109      -648.073370581304744
2048.380000000000109      -647.793197007209073
2097.150000000000091      -647.510240901758380


# Temperature: 90.000000
# Parameters: -649.326292 0.056276 6.202485 1673.190747
1367.630000000000109      -646.783788841228784
1404.930000000000064      -647.510273208527906
1442.900000000000091      -648.060594171193543
1481.539999999999964      -648.529244769886759
1520.880000000000109      -648.824113382458791
1560.900000000000091      -649.068594270887957
1601.609999999999900      -649.176819881525489
1643.029999999999973      -649.320923032742598
1685.160000000000082      -649.339081786939687
1728.000000000000000      -649.303628015039521
1771.559999999999945      -649.172816846047340
1815.849999999999909      -649.056934838938105
1860.869999999999891      -648.911228871498338
1906.619999999999891      -648.618871625978045
