# Temperature: 300.000000
# Parameters: -652.420706 0.044318 6.516118 1734.033370
11.099997294591      -649.258054339501
11.200005314623      -650.181235331997
11.300007831461      -650.686504096856
11.399989740424      -651.394928207068
11.500012602381      -651.595627223091
11.600009908830      -651.859612648834
11.699992694860      -652.015445533219
11.799995212102      -652.266240483499
11.900002353882      -652.402128334676
12.000000000000      -652.477696180039
12.099997723288      -652.326714617486
12.200004479081      -652.362623708678
12.300006609819      -652.488818409859
12.399991328471      -652.034145269545
12.499989333324      -651.902771063894
12.600008398415      -651.799701270214
12.699993799985      -651.573564992033
12.799995930988      -651.385172461948


