11.30 -682.56729638
11.40 -683.03923925
11.50 -683.38686719
11.60 -683.63646180
11.70 -683.76200961
11.80 -683.79019031
11.90 -683.75885426
12.00 -683.65028098
12.10 -683.47891981
12.20 -683.24103341
12.30 -682.96992692
12.40 -682.65781959
