11.40 -682.96537499
11.50 -683.33415917
11.60 -683.59312442
11.70 -683.73708929
11.80 -683.77955511
11.90 -683.76134555
12.00 -683.65885071 
12.10 -683.49761436
12.20 -683.27856898
12.30 -683.02509836 
12.40 -682.70199099
