5.898779341500757667e+00 0.000000000000000000e+00 3.914930115879551753e+00 -1.189919591836154922e-01 7.606344308376703722e+00 -1.202721908881407842e-01 4.938597893272546457e+01 3.248556191365173262e+00 8.574802315107449502e+00 3.257328694485241982e-01
5.887745154595592112e+00 0.000000000000000000e+00 3.908670423720148612e+00 -1.184481808604136432e-01 7.592170312548891076e+00 -1.218147009261194569e-01 4.924056738959311730e+01 3.238129247622808293e+00 8.557041673000819415e+00 3.231671344206468177e-01
5.876725558524139359e+00 0.000000000000000000e+00 3.902416553914093811e+00 -1.179052517400904776e-01 7.578014826449665620e+00 -1.233555986658920745e-01 4.909554870002549620e+01 3.227723815080446812e+00 8.539309414540241505e+00 3.206046079051763087e-01
5.865720535069386621e+00 0.000000000000000000e+00 3.896168501574983178e+00 -1.173631708488258596e-01 7.563877827561033662e+00 -1.248948855777047839e-01 4.895092179393739684e+01 3.217339850151260450e+00 8.521605495930810292e+00 3.180452862194780295e-01
5.854730066037350689e+00 0.000000000000000000e+00 3.889926261820534581e+00 -1.181792502941938494e-01 7.549759293392625636e+00 -1.264325631304341613e-01 4.880668560427585589e+01 3.206977309341242588e+00 8.503929873446802290e+00 3.154891656852729653e-01
5.843754133256932271e+00 0.000000000000000000e+00 3.883689829772457802e+00 -1.176374004943898655e-01 7.535659201481538894e+00 -1.279686327916280675e-01 4.866283906701048778e+01 3.196636149248933023e+00 8.486282503431443303e+00 3.129362426286288468e-01
5.832792718580204649e+00 0.000000000000000000e+00 3.877459200556554020e+00 -1.170963973667493718e-01 7.521577529392362571e+00 -1.295030960274736742e-01 4.851938112112512158e+01 3.186316326565259871e+00 8.468663342296874674e+00 3.103865133799548204e-01
5.821845803882014891e+00 0.000000000000000000e+00 3.871234369302751777e+00 -1.165562399402766403e-01 7.507514254717015945e+00 -1.310359543028276619e-01 4.837631070860840055e+01 3.176017798073305087e+00 8.451072346523936574e+00 3.078399742739943434e-01
5.810913371060257404e+00 0.000000000000000000e+00 3.865015331144942667e+00 -1.173698570513490580e-01 7.493469355074886096e+00 -1.325672090812073378e-01 4.823362677444503532e+01 3.165740520648103740e+00 8.433509472662127138e+00 3.052966216498145258e-01
5.799995402035660774e+00 0.000000000000000000e+00 3.858802081221159863e+00 -1.168299297404509218e-01 7.479442808112708008e+00 -1.340968618247710964e-01 4.809132826660668769e+01 3.155484451256416634e+00 8.415974677329639775e+00 3.027564518508345515e-01
5.789091878751742470e+00 0.000000000000000000e+00 3.852594614673432893e+00 -1.162908465785719159e-01 7.465434591504503281e+00 -1.356249139943592752e-01 4.794941413604331615e+01 3.145249546956550901e+00 8.398467917212933287e+00 3.002194612247723882e-01
5.778202783174957169e+00 0.000000000000000000e+00 3.846392926647877353e+00 -1.157526065975904572e-01 7.451444682951578358e+00 -1.371513670494657333e-01 4.780788333667410939e+01 3.135035764898125521e+00 8.380989149066813582e+00 2.976856461236589979e-01
5.767328097294514677e+00 0.000000000000000000e+00 3.840197012294613188e+00 -1.165637675650632588e-01 7.437473060182506757e+00 -1.386762224482449568e-01 4.766673482537883899e+01 3.124843062321881249e+00 8.363538329714300446e+00 2.951550029038418899e-01
5.756467803122382598e+00 0.000000000000000000e+00 3.834006866767883714e+00 -1.160257567274722845e-01 7.423519700953133515e+00 -1.401994816475156114e-01 4.752596756198870054e+01 3.114671396559453243e+00 8.346115416046526292e+00 2.926275279259726858e-01
