9.367231171364043263e+00 0.000000000000000000e+00 6.545509470586688749e+00 -1.393778252279460617e-01 1.314822012246384553e+01 1.729040381420325900e-01 5.825604582734415260e+01 3.748913350663237054e+00
9.353420039712057488e+00 0.000000000000000000e+00 6.534581628927129238e+00 -1.408067210920105339e-01 1.312261783526076542e+01 1.701488831488173759e-01 5.808812008244397163e+01 3.736749876927315306e+00
9.339611578128231173e+00 0.000000000000000000e+00 6.523665785010167362e+00 -1.405439609492304953e-01 1.309705359145757697e+01 1.673969213888799601e-01 5.792064564636631729e+01 3.724610995902319033e+00
9.325805840051842210e+00 0.000000000000000000e+00 6.512761926506057009e+00 -1.402803000183947546e-01 1.307152733635541431e+01 1.646481494566405246e-01 5.775362127931754230e+01 3.712496657713551862e+00
9.312002878666307382e+00 0.000000000000000000e+00 6.501870041097814301e+00 -1.400157425313182102e-01 1.304603901533595334e+01 1.619025639502567060e-01 5.758704574507940066e+01 3.700406812594152051e+00
9.298202746900106064e+00 0.000000000000000000e+00 6.490990116481300198e+00 -1.397502927080349622e-01 1.302058857386134072e+01 1.591601614716360302e-01 5.742091781099792769e+01 3.688341410884829585e+00
9.284405497427647092e+00 0.000000000000000000e+00 6.480122140365089933e+00 -1.394839547568054172e-01 1.299517595747413345e+01 1.564209386264447943e-01 5.725523624797298794e+01 3.676300403033641473e+00
9.270611182670343453e+00 0.000000000000000000e+00 6.469266100470637326e+00 -1.392167328741553689e-01 1.296980111179714257e+01 1.536848920240867500e-01 5.708999983044685678e+01 3.664283739595701306e+00
9.256819854797431191e+00 0.000000000000000000e+00 6.458421984532042082e+00 -1.389486312449346173e-01 1.294446398253331054e+01 1.509520182777066566e-01 5.692520733639396013e+01 3.652291371232974981e+00
9.243031565726944621e+00 0.000000000000000000e+00 6.447589780296165252e+00 -1.403675786142564164e-01 1.291916451546552302e+01 1.482223140041742937e-01 5.676085754730968347e+01 3.640323248713988491e+00
9.229246367126682671e+00 0.000000000000000000e+00 6.436769475522670092e+00 -1.400973621257648460e-01 1.289390265645660527e+01 1.454957758240986720e-01 5.659694924819983441e+01 3.628379322913607652e+00
9.215464310415017124e+00 0.000000000000000000e+00 6.425961057983811564e+00 -1.398262751731564890e-01 1.286867835144908057e+01 1.427724003618138227e-01 5.643348122756979990e+01 3.616459544812769877e+00
9.201685446761988629e+00 0.000000000000000000e+00 6.415164515464703676e+00 -1.395543219055905837e-01 1.284349154646517377e+01 1.400521842453716914e-01 5.627045227741445643e+01 3.604563865498290554e+00
9.187909827090065207e+00 0.000000000000000000e+00 6.404379835762986417e+00 -1.392815064606676145e-01 1.281834218760650224e+01 1.373351241065297046e-01 5.610786119320633247e+01 3.592692236162507768e+00
9.174137502075138784e+00 0.000000000000000000e+00 6.393607006689056682e+00 -1.390078329644399702e-01 1.279323022105423746e+01 1.346212165807845196e-01 5.594570677388621505e+01 3.580844608103152638e+00
9.160368522147418702e+00 0.000000000000000000e+00 6.382846016066005213e+00 -1.387333055314101671e-01 1.276815559306868764e+01 1.319104583073222869e-01 5.578398782185186633e+01 3.569020932723026007e+00
9.146602937492362528e+00 0.000000000000000000e+00 6.372096851729428302e+00 -1.384579282646161147e-01 1.274311824998932785e+01 1.292028459290275322e-01 5.562270314294767104e+01 3.557221161529781739e+00
9.132840798051537590e+00 0.000000000000000000e+00 6.361359501527759086e+00 -1.381817052555938119e-01 1.271811813823468817e+01 1.264983760925026957e-01 5.546185154645444015e+01 3.545445246135701112e+00
9.119082153523581979e+00 0.000000000000000000e+00 6.350633953321815461e+00 -1.395895331097687375e-01 1.269315520430216004e+01 1.237970454480308291e-01 5.530143184507841880e+01 3.533693138257405053e+00
9.105327053365025236e+00 0.000000000000000000e+00 6.339920194985241508e+00 -1.393112376561767007e-01 1.266822939476788079e+01 1.210988506495791484e-01 5.514144285494098341e+01 3.521964789715630317e+00
9.091575546791272444e+00 0.000000000000000000e+00 6.329218214404146892e+00 -1.390321055503527248e-01 1.264334065628678694e+01 1.184037883548274550e-01 5.498188339556865145e+01 3.510260152435007441e+00
9.077827682777456886e+00 0.000000000000000000e+00 6.318527999477163704e+00 -1.387521408489043040e-01 1.261848893559213991e+01 1.157118552251041876e-01 5.482275228988238069e+01 3.498579178443803173e+00
9.064083510059299797e+00 0.000000000000000000e+00 6.307849538115688048e+00 -1.384713475970666963e-01 1.259367417949582268e+01 1.130230479254485942e-01 5.466404836418696789e+01 3.486921819873648687e+00
9.050343077134048286e+00 0.000000000000000000e+00 6.297182818243412861e+00 -1.381897298287846354e-01 1.256889633488787261e+01 1.103373631245485598e-01 5.450577044816160566e+01 3.475288028959374387e+00
9.036606432261368838e+00 0.000000000000000000e+00 6.286527827796845713e+00 -1.379072915666679222e-01 1.254415534873656490e+01 1.076547974947708042e-01 5.434791737484847829e+01 3.463677758038668841e+00
9.022873623464127135e+00 0.000000000000000000e+00 6.275884554724731501e+00 -1.376240368221086641e-01 1.251945116808811775e+01 1.049753477121360135e-01 5.419048798064338968e+01 3.452090959551922467e+00
9.009144698529425455e+00 0.000000000000000000e+00 6.265252986988581796e+00 -1.390220447279730820e-01 1.249478374006685932e+01 1.022990104563437086e-01 5.403348110528553150e+01 3.440527586041975283e+00
8.995419705009320310e+00 0.000000000000000000e+00 6.254633112562195230e+00 -1.387367542274393628e-01 1.247015301187480851e+01 9.962578241073671848e-02 5.387689559184671140e+01 3.428987590153832699e+00
8.981698690221810111e+00 0.000000000000000000e+00 6.244024919432013654e+00 -1.384506561688336745e-01 1.244555893079171405e+01 9.695566026231183798e-02 5.372073028672173223e+01 3.417470924634466556e+00
8.967981701251641624e+00 0.000000000000000000e+00 6.233428395596822824e+00 -1.381637545291649616e-01 1.242100144417493013e+01 9.428864070171982803e-02 5.356498403961807497e+01 3.405977542332571772e+00
8.954268784951201710e+00 0.000000000000000000e+00 6.222843529067964674e+00 -1.378760532743132927e-01 1.239648049945913044e+01 9.162472042324054655e-02 5.340965570354588010e+01 3.394507396198315874e+00
8.940559987941364639e+00 0.000000000000000000e+00 6.212270307869193431e+00 -1.375875563589961104e-01 1.237199604415652843e+01 8.896389612480426479e-02 5.325474413480821312e+01 3.383060439283140042e+00
8.926855356612360737e+00 0.000000000000000000e+00 6.201708720036628542e+00 -1.372982677268854701e-01 1.234754802585633726e+01 8.630616450796857464e-02 5.310024819299037802e+01 3.371636624739466015e+00
8.913154937124646793e+00 0.000000000000000000e+00 6.191158753618889676e+00 -1.370081913105440918e-01 1.232313639222507184e+01 8.365152227793437589e-02 5.294616674095051678e+01 3.360235905820507796e+00
